url,input
https://www.fightbookmma.com/immaf-president-kerrith-brown-could-not-be-prouder-of-immaf-alumni-jose-torres-and-nkosi-ndebele,"“To see the ‘old vs new’ champions come through … it’s really exciting. It was a great technical fight, and I really enjoyed it,” said Brown, who highlighted Torres’ incredible Judo hip tosses, which played a huge role in him getting the nod from the judges at the end of the 25 minutes. “As a former Olympian Judo bronze medalist, just to see Torres activating his Judo and understanding what was needed to get the upper hand, it was exciting,” said Brown. “Torres is a shining example of how a mixed martial artist activates various skills and scores points. Those takedowns helped him win the BRAVE CF World Championship.”"
https://www.fightbookmma.com/immaf-president-kerrith-brown-could-not-be-prouder-of-immaf-alumni-jose-torres-and-nkosi-ndebele,President Brown also praised BRAVE Combat Federation and IMMAF for the collaboration and incredible work done since the two brands came together almost seven years ago.
https://www.fightbookmma.com/immaf-president-kerrith-brown-could-not-be-prouder-of-immaf-alumni-jose-torres-and-nkosi-ndebele,"The BRAVE Pan-American Combat Week – made possible by BRAVE CF, IMMAF, the Colombian Association of Mixed Martial Arts (OCAMM), and the Latin Fighter Championship (LFC) – is the second International Combat Week hosted outside of Bahrain."
https://www.fightbookmma.com/kevin-blackwood-debut-match-set-for-mlw-sept-3-in-philly,FURY ROAD has a special 6pm start time. Grab tickets at MLW2300.com and the 2300 Arena box office. Tickets start at $15.
https://www.fightbookmma.com/kevin-blackwood-debut-match-set-for-mlw-sept-3-in-philly,"In a triple threat bout showcasing the middleweight division, Kevin Blackwood looks to enter MLW and instantly get into the mix for a title shot. To do so he’ll have to contender with two middleweights hungry for gold in TJ Crawford and Alec Price."
https://www.fightbookmma.com/kevin-blackwood-debut-match-set-for-mlw-sept-3-in-philly,"Known as the “Silver Sniper,” Crawford has quickly impressed matchmakers with precision as a technical beast. A win in this triple threat bout could cement his contention for a title fight."
https://www.fightbookmma.com/kevin-blackwood-debut-match-set-for-mlw-sept-3-in-philly,"Tattooing opponents with vicious strikes and shutting them down with top level grappling, Blackwood looks to make an instant splash in MLW’s middleweight division with a decisive win over two emerging threats in the division."
https://www.fightbookmma.com/kevin-blackwood-debut-match-set-for-mlw-sept-3-in-philly,"Fighting out of Buffalo, NY, Blackwood is a 6-year pro, known for an extraordinary Top Rope Double Stomp. Will he unleash it en route to victory at FURY ROAD?"
https://www.fightbookmma.com/two-titles-on-the-line-at-ksw-85-this-saturday,"Parnasse is the current KSW lightweight & featherweight title holder and one of the top prospects in the world today. The 25-year-old has held the 145 lb strap since KSW 65 at the end of 2021 – in what is his second reign of the division – and recently captured gold at 155 lb. During his quest for a second title, the undefeated Ruchala stepped in and won the interim-featherweight championship."
https://www.fightbookmma.com/two-titles-on-the-line-at-ksw-85-this-saturday,"In the co-main event, light heavyweight champ Ibragim Chuzhigaev (17-5) goes up against KO machine Bogdan Gnidko (10-0) in what should be a thrilling encounter."
https://www.fightbookmma.com/two-titles-on-the-line-at-ksw-85-this-saturday,"Chuzhigaev won the title thanks to a five-round masterclass performance against the former longtime champ Tomasz Narkun and has since defended once against Ivan Erslan in another five-round battle. On the flip side, Gnidko has yet to leave the first round in his ten professional fights and his total fight time in KSW stands at just under 140 seconds in three outings. Anything can happen in this fight."
https://www.fightbookmma.com/two-titles-on-the-line-at-ksw-85-this-saturday,"XTB KSW 85 will be available to watch live around the world on www.KSWTV.com and exclusively live on Viaplay in the UK, Scandinavia, the Balkans, Poland, and the Netherlands."
https://www.fightbookmma.com/two-titles-on-the-line-at-ksw-85-this-saturday,Fans in Brazil can watch live on Combate while French fans can watch on RMC Sport.
https://www.fightbookmma.com/mcgregor-mma-boxing-odds-for-4-fights,"There’s been a recent KSI callout, unending Nate Diaz rumors (boxing/MMA), Justin Gaethje, Michael Chandler and more. Might as well throw a rematch with Floyd Mayweather on top just for fun."
https://www.fightbookmma.com/mcgregor-mma-boxing-odds-for-4-fights,"However, SportsBetting.ag went ahead and posted some fun odds for the four fights that McGregor (and others) are teasing to take place sometime in the next decade."
https://www.fightbookmma.com/mcgregor-mma-boxing-odds-for-4-fights,"If you are able to use this information, please consider citing the source."
https://www.fightbookmma.com/mcgregor-mma-boxing-odds-for-4-fights,McGregor boxing bouts odds are here: https://www.sportsbetting.ag/sportsbook/futures-and-props/boxing-exhibition
https://www.fightbookmma.com/nkosi-ndebele-on-brave-cf-73-main-event-i-definitely-deserve-a-rematch-against-jose-torres,"Torres eventually got the judges’ nod via a split-decision (49-45, 48-47, 49-47) result which left the South African frustrated and mind-boggled. “I just don’t know which fight the judges were watching. He didn’t even do damage. The only punch that he caught me with was a proper over hook. The others were Judo throws, but I stood up very quickly. I didn’t feel like those hip tosses should have even counted,” said Ndebele in a post-fight interview. “I thought I did very well. I was feeling good, and I wasn’t really under pressure. I definitely deserve a rematch. When “Shorty” is ready to go, I’ll be ready. I’m feeling fine. I took no damage.”"
https://www.fightbookmma.com/nkosi-ndebele-on-brave-cf-73-main-event-i-definitely-deserve-a-rematch-against-jose-torres,"Ndebele used his height to his advantage as Torres battled to implement a strong wrestling game, but the American continued to use angles and leg kicks to try and weaken Ndebele’s lead leg that he used to strike from a distance."
https://www.fightbookmma.com/nkosi-ndebele-on-brave-cf-73-main-event-i-definitely-deserve-a-rematch-against-jose-torres,"Round three saw the two athletes grapple for two minutes before Torres produced another big hip toss followed by an unsuccessful guillotine choke. Instead of returning to the feet where he had been dominant with his striking, Ndebele opted to try and take the back of Torres, who tossed his opponent again before transitioning from a Kimura to an arm bar."
https://www.fightbookmma.com/nkosi-ndebele-on-brave-cf-73-main-event-i-definitely-deserve-a-rematch-against-jose-torres,"In round four, Torres continued working the lead leg of Nkosi, who returned to his bread and butter, landing kicks to Torres’ body while working his straight jab before Torres closed the distance, pulling off another impressive hip toss."
